# Originator: me
# Number of profiles: 36
# Creation time: Fri Oct 11 09:49:55 2013
#            time   conductivity    temperature       pressure          pitch           roll          speed profile_number
#               s          mS/cm              C           dbar            rad            rad            m/s              -
1369009305.29687500    46.11690044    14.04819965   140.88999748     0.58468533    -0.00514110     0.21932796              1
1369009307.34289551    46.13309860    14.06379986   140.53000450     0.57446655    -0.00742572     0.24991208              1
1369009309.30307007    46.16390228    14.08899975   140.17999649     0.56294584    -0.00989445     0.28585803              1
1369009311.33524275    46.17149830    14.09980011   139.82999802     0.56355887    -0.01047198     0.28007677              1
1369009313.30924177    46.17760181    14.10439968   139.49000359     0.56767896    -0.01047198     0.26240364              1
1369009315.32763672    46.18159771    14.10770035   139.13000107     0.57236658    -0.00877736     0.24175261              1
1369009317.30474854    46.18700027    14.11240005   138.78000259     0.57624975    -0.00683576     0.22447309              1
1369009319.30460310    46.19460106    14.11779976   138.42000008     0.57826814    -0.00523599     0.22503795              1
1369009321.30228376    46.20639801    14.12919998   138.05999756     0.57497186    -0.00523599     0.26634709              1
1369009323.29642439    46.21180058    14.13490009   137.70000458     0.57224742    -0.00479487     0.29285308              1
1369009325.33957624    46.22439861    14.14299965   137.32999802     0.57144436    -0.00318875     0.27511148              1
1369009327.29971313    46.23600006    14.15450001   136.96999550     0.57093574    -0.00174533     0.26158900              1
1369009329.35263062    46.23730183    14.15620041   136.59999847     0.57258482    -0.00174533     0.28033178              1
1369009331.29920149    46.24539852    14.16329956   136.23999596     0.57421333    -0.00176308     0.29859329              1
1369009333.30706787    46.24760151    14.16499996   135.86999893     0.57421333    -0.00342756     0.27538856              1
1369009335.30057478    46.25219822    14.16880035   135.50999641     0.57421333    -0.00503315     0.25300487              1
1369009337.30841780    46.25470161    14.17059994   135.12999535     0.57349240    -0.00451507     0.26385373              1
1369009339.32822371    46.25820160    14.17409992   134.75999832     0.57266786    -0.00369054     0.27949598              1
1369009341.35532331    46.26009941    14.17560005   134.39000130     0.57183992    -0.00223453     0.27602097              1
1369009343.40152693    46.26279831    14.17790031   134.02000427     0.57100793    -0.00057058     0.26639464              1
1369009345.30246687    46.26540184    14.18080044   133.64999771     0.57072264    -0.00134202     0.26752200              1
1369009347.30502319    46.26840115    14.18249989   133.28000069     0.57072264    -0.00469816     0.27859633              1
1369009349.30554914    46.27240181    14.18620014   132.91000366     0.57124905    -0.00619171     0.28268542              1
1369009351.30368042    46.27419949    14.18809986   132.53999710     0.57290068    -0.00371429     0.27187767              1
1369009353.30883789    46.27490044    14.18879986   132.18000412     0.57403598    -0.00192268     0.25827261              1
1369009355.30889893    46.27590179    14.18999958   131.80999756     0.57318521    -0.00277343     0.23421303              1
1369009357.30593872    46.27729893    14.19159985   131.44000053     0.57236128    -0.00381077     0.21716298              1
1369009359.30697632    46.27729893    14.19209957   131.07999802     0.57153369    -0.00629350     0.24223885              1
1369009361.35755110    46.27719879    14.19159985   130.69999695     0.57075853    -0.00861896     0.26760587              1
1369009363.30054426    46.27719879    14.19200039   130.34000397     0.57158479    -0.00614022     0.28583483              1
1369009365.31011963    46.27649784    14.19139957   129.96999741     0.57243701    -0.00358358     0.30463663              1
1369009367.29995728    46.27600193    14.19089985   129.61000443     0.57246798    -0.00406470     0.27618225              1
1369009369.30249739    46.27600193    14.19139957   129.23000336     0.57246798    -0.00486647     0.23548471              1
1369009371.29858398    46.27729893    14.19309998   128.87000084     0.57106553    -0.00476850     0.24702706              1
1369009373.29929304    46.27769947    14.19330025   128.50000381     0.56860263    -0.00394753     0.30023569              1
1369009375.30127668    46.27749920    14.19349957   128.12999725     0.56798730    -0.00386831     0.30381915              1
1369009377.30386353    46.28079891    14.19569969   127.77000427     0.56968218    -0.00471575     0.24541317              1
1369009379.31997681    46.28439903    14.20059967   127.39999771     0.57193915    -0.00493186     0.22313699              1
1369009381.30060530    46.28680229    14.20310020   127.04999924     0.57526739    -0.00409980     0.26028653              1
1369009383.30688477    46.28890038    14.20530033   126.66000366     0.57723005    -0.00420152     0.28744591              1
1369009385.30987549    46.29129887    14.20800018   126.30000114     0.57557663    -0.00668167     0.28731543              1
1369009387.31833601    46.29539967    14.21129990   125.92000008     0.57377893    -0.00887145     0.28472362              1
1369009389.30883789    46.30119801    14.21650028   125.55000305     0.57182079    -0.00952416     0.27352548              1
1369009391.30542707    46.30859852    14.22290039   125.17999649     0.56935518    -0.01034603     0.25942526              1
1369009393.30410767    46.31519794    14.22959995   124.80999947     0.57108710    -0.00976872     0.26595701              1
1369009395.30880737    46.31800175    14.23209953   124.44000244     0.57361113    -0.00892738     0.27635634              1
1369009397.31259871    46.32009983    14.23390007   124.06999588     0.57359063    -0.00872665     0.26443565              1
1369009399.30603027    46.32269859    14.23620033   123.69000435     0.57274347    -0.00872665     0.24484258              1
1369009401.35919905    46.32599831    14.23880005   123.31000328     0.57193231    -0.01033365     0.26482770              1
1369009403.29998779    46.32669926    14.23980045   122.93999672     0.57112385    -0.01275901     0.30460631              1
1369009405.31259155    46.32850170    14.24129963   122.55999565     0.57248786    -0.01219742     0.30526739              1
1369009407.30545759    46.33130074    14.24330044   122.18000412     0.57578587    -0.00889940     0.26962033              1
1369009409.30750227    46.33440018    14.24629974   121.80999756     0.57805348    -0.00768036     0.25771952              1
1369009411.33874512    46.34359837    14.25189972   121.42999649     0.57889983    -0.00937306     0.27910361              1
1369009413.30741072    46.36360168    14.27169991   121.04999542     0.57903860    -0.01030770     0.29034450              1
1369009415.30703735    46.36579990    14.27410030   120.65999985     0.57490714    -0.00865512     0.26376747              1
1369009417.29895020    46.36690140    14.27550030   120.27000427     0.57072264    -0.00699039     0.23701341              1
1369009419.33569336    46.36779785    14.27569962   119.89000320     0.57072264    -0.00863408     0.26677029              1
1369009421.30587769    46.37020111    14.27810001   119.51000214     0.57072264    -0.01028071     0.29658040              1
1369009423.30954695    46.37370110    14.28040028   119.13000107     0.57072264    -0.01047198     0.28245745              1
1369009425.30105591    46.37889862    14.28429985   118.75000000     0.57072264    -0.01047198     0.26323427              1
1369009427.30505371    46.38420105    14.29020023   118.36999893     0.57072264    -0.00978266     0.26934795              1
1369009429.30703735    46.39269829    14.29599953   117.98000336     0.57072264    -0.00896143     0.28112729              1
1369009431.30758667    46.39259815    14.29759979   117.60999680     0.57190604    -0.00872665     0.28923918              1
1369009433.36660767    46.39649868    14.30099964   117.23999977     0.57361035    -0.00872665     0.29607174              1
1369009435.37357283    46.39750004    14.30130005   116.87000275     0.57472318    -0.00821680     0.27045508              1
1369009437.31982422    46.39949799    14.30350018   116.49000168     0.57534218    -0.00759780     0.23641922              1
1369009439.30599976    46.39999866    14.30440044   116.12000465     0.57534751    -0.00637016     0.21675559              1
1369009441.30499268    46.40100002    14.30449963   115.74000359     0.57287148    -0.00389415     0.27442226              1
1369009443.30361938    46.40130043    14.30500031   115.36000252     0.57072264    -0.00218060     0.31999924              1
1369009445.30957747    46.40240192    14.30609989   114.98999596     0.57072264    -0.00561292     0.28475607              1
1369009447.30191040    46.40480042    14.30869961   114.61000443     0.57072264    -0.00863132     0.25377227              1
1369009449.30341291    46.40900135    14.31140041   114.23999786     0.57072264    -0.00698188     0.27086956              1
1369009451.33111572    46.41119957    14.31389999   113.87000084     0.57072264    -0.00527678     0.28854377              1
1369009453.31079102    46.41449928    14.31669998   113.50000381     0.57153087    -0.00685244     0.26880851              1
1369009455.33770752    46.41950130    14.32059956   113.12000275     0.57237943    -0.00854953     0.24764482              1
1369009457.36904907    46.42250061    14.32359982   112.74999619     0.57099693    -0.00872665     0.26532380              1
1369009459.31076050    46.42620087    14.32689953   112.37999916     0.56972722    -0.00872665     0.28248948              1
1369009461.30133772    46.43280029    14.33150005   112.01000214     0.56944444    -0.00639119     0.29121987              1
1369009463.30237532    46.44239902    14.34020042   111.63999557     0.57026766    -0.00227497     0.28873949              1
1369009465.30978394    46.45020008    14.34739971   111.26999855     0.57258577    -0.00074525     0.27355257              1
1369009467.30105591    46.46150112    14.35669994   110.90999603     0.57682878    -0.00244245     0.24208853              1
