# Originator: Lucas Merckelbach
# Dataset: German Bight filtered T and C
# Number of profiles: 36
# Creation time: Wed Oct 23 15:44:58 2013
#            time   conductivity    temperature       pressure          pitch           roll          speed profile_number
#               s          mS/cm              C           dbar            rad            rad            m/s              -
1376320211.82965088    40.20231071    14.21107073    23.42000008     0.40666172    -0.02436121     0.32775456             35
1376320213.82800293    40.20680851    14.21864900    23.09000015     0.40666172    -0.02626513     0.36162965             35
1376320215.83410645    40.20969652    14.22405134    22.78000116     0.40534058    -0.02726470     0.39374997             35
1376320217.99042463    40.21248440    14.22729959    22.43000031     0.40175654    -0.02547268     0.40075681             35
1376320219.83197021    40.21616089    14.23261677    22.07000017     0.39950536    -0.02460965     0.39200617             35
1376320221.83361816    40.22120864    14.24015628    21.74000025     0.39860641    -0.02550859     0.32622168             35
1376320223.83383179    40.22754004    14.24888642    21.42999887     0.39795988    -0.02615512     0.27890864             35
1376320225.87921858    40.23432462    14.25835045    21.08999968     0.39705909    -0.02530396     0.33736280             35
1376320227.82959700    40.24357467    14.27105194    20.72000027     0.39636502    -0.02460988     0.38511713             35
1376320229.83032942    40.25267841    14.28362588    20.39999962     0.40482746    -0.02443461     0.36492276             35
1376320231.83060408    40.25954370    14.29259252    20.13999939     0.41259743    -0.02443461     0.33590919             35
1376320233.82431746    40.26786326    14.30209344    19.80000019     0.40718074    -0.02443461     0.32279027             35
1376320236.00540876    40.27778040    14.31357726    19.40000057     0.39022384    -0.02443461     0.32929804             35
1376320237.83099365    40.28816126    14.32566582    19.11000013     0.38766602    -0.02554269     0.34410221             35
1376320239.85825300    40.30243936    14.34118219    18.81000042     0.39662332    -0.02822988     0.37418552             35
1376320241.83300781    40.32006858    14.36221278    18.38999987     0.40265302    -0.02861862     0.38751420             35
1376320243.89779663    40.33562558    14.38309071    18.02000046     0.40889413    -0.02326911     0.37327415             35
1376320245.82755232    40.34656016    14.39736202    17.71999955     0.41340890    -0.01927066     0.36233456             35
1376320247.83444929    40.35801829    14.41178421    17.38000035     0.40181624    -0.02283764     0.35717325             35
1376320249.83163452    40.37665112    14.43310812    17.00000048     0.39330882    -0.02545530     0.35338556             35
1376320251.82633162    40.46897124    14.51733113    16.64000034     0.38739792    -0.02760227     0.36413260             35
1376320253.95794678    40.91861581    14.91739742    16.33000016     0.38325251    -0.02926043     0.37788400             35
1376320255.83709717    41.97017702    15.99479237    16.01999998     0.39058860    -0.02967060     0.35484803             35
1376320257.83139753    43.02704227    17.18621442    15.70000052     0.39933578    -0.02967060     0.32719105             35
1376320259.82794189    43.52554272    17.73293804    15.37999988     0.41003807    -0.02713833     0.30917840             35
1376320261.85083008    43.70974984    17.88009740    15.04999995     0.41971247    -0.01988253     0.32393663             35
1376320263.83178711    43.79481696    17.93846073    14.70000029     0.42247950    -0.01478282     0.34464866             35
1376320265.83566284    43.83422416    17.95925553    14.35999990     0.40192416    -0.01807167     0.37941850             35
1376320267.82733870    43.85629764    17.96650893    14.04000044     0.38486294    -0.02032060     0.39782468             35
1376320269.82995605    43.86967108    17.97152334    13.75000000     0.39301244    -0.01461594     0.28837568             35
1376320271.82724714    43.87892319    17.97462695    13.51999998     0.40122446    -0.00886753     0.17808710             35
1376320273.85126448    43.88590326    17.97553291    13.25999975     0.42136893    -0.01409597     0.25059455             35
1376320275.82885742    43.89092042    17.97504080    12.91000009     0.43704205    -0.01831566     0.30970148             35
1376320277.83463240    43.89533778    17.97462598    12.56000042     0.42777166    -0.02427466     0.35741007             35
1376320279.85459089    43.89977825    17.97540559    12.25000024     0.39543611    -0.02993338     0.37591675             35
1376320281.83706665    43.90283436    17.97637154    11.97000027     0.38188617    -0.03386055     0.35684341             35
1376320283.83255720    43.90530032    17.97639588    11.71000004     0.39335745    -0.03549930     0.28740713             35
1376320285.83505249    43.90826712    17.97593525    11.44000053     0.41033309    -0.03805834     0.24007192             35
1376320287.83035994    43.91103937    17.97565251    11.15000010     0.44104686    -0.04290788     0.24525257             35
1376320289.84896851    43.91324604    17.97522849    10.85000038     0.46003833    -0.04484884     0.26196910             35
1376320291.86306763    43.91504473    17.97478243    10.47999978     0.41113275    -0.03041768     0.33943685             35
1376320293.83679199    43.91699116    17.97462913    10.14000058     0.37353916    -0.01932449     0.39898611             35
1376320295.83309937    43.91904871    17.97494246     9.89000022     0.35449360    -0.01385627     0.36167030             35
1376320297.87884521    43.92011053    17.97520223     9.63000000     0.34564933    -0.01144419     0.28777255             35
1376320299.82761335    43.92061446    17.97490550     9.39000010     0.35377052    -0.00793154     0.26263951             35
1376320301.82862043    43.92206807    17.97464833     9.16999996     0.37230470    -0.00390237     0.27001833             35
1376320303.83584595    43.92384889    17.97477643     8.93999994     0.39730150     0.00051583     0.25939808             35
1376320305.83081055    43.92406986    17.97458473     8.71999979     0.43040402     0.00548121     0.22740198             35
1376320307.83114624    43.92434903    17.97442845     8.47999990     0.44302816     0.00342540     0.20980244             35
1376320309.83285522    43.92625440    17.97448859     8.20999980     0.41547306    -0.01278349     0.21993387             35
1376320311.88375854    43.92778913    17.97449797     8.01999986     0.39317194    -0.02602232     0.23399444             35
1376320313.90839338    43.92885969    17.97483749     7.78999984     0.39559206    -0.02521561     0.26310212             35
1376320315.94751692    43.92973280    17.97514399     7.50000000     0.39805646    -0.02464705     0.29136562             35
1376320317.83462524    43.92952597    17.97489642     7.22999990     0.40046828    -0.02886774     0.29302172             35
1376320319.83810425    43.92994584    17.97443523     6.99000001     0.40360948    -0.03436484     0.29517864             35
1376320321.82769775    43.93134029    17.97436328     6.71000004     0.39716247    -0.03325958     0.29578956             35
1376320323.83178711    43.93229998    17.97422568     6.40999973     0.38401775    -0.02750876     0.29530393             35
1376320325.83477783    43.93307009    17.97407704     6.15000010     0.37844086    -0.02298487     0.30025917             35
1376320327.83624983    43.93375285    17.97405385     5.86000025     0.38164778    -0.01977795     0.31179474             35
1376320329.83798218    43.93408208    17.97333308     5.55000007     0.38523124    -0.01934150     0.31316324             35
1376320331.83524275    43.93435177    17.97241896     5.27000010     0.39005743    -0.02658079     0.28635049             35
1376320333.90393066    43.93478895    17.97282528     5.01999974     0.39464792    -0.03346653     0.26812283             35
1376320335.83093262    43.93483244    17.97343761     4.72999990     0.39584132    -0.03525663     0.30415679             35
1376320337.83200073    43.93451565    17.97306872     4.42999989     0.39741412    -0.03761584     0.35164645             35
1376320339.83261108    43.93476114    17.97292665     4.11000013     0.39902950    -0.03730280     0.35911219             35
1376320341.83682251    43.93574213    17.97315803     3.79999995     0.40064205    -0.03569025     0.34693659             35
1376320343.83249617    43.93618777    17.97340501     3.42999995     0.39302928    -0.02818943     0.35467543             35
1376320345.83398438    43.93674536    17.97373893     3.08999985     0.37663080    -0.01507064     0.38134588             35
1376320347.83551741    43.93784646    17.97450819     2.73000002     0.36260058    -0.00969417     0.41533098             35
1376320349.83883667    43.93817747    17.97467005     2.39999995     0.35200892    -0.01702686     0.46273924             35
1376320351.83483887    43.93826595    17.97389364     2.08000004     0.34479244    -0.02191922     0.47470678             35
1376320353.83322859    43.93861976    17.97381436     1.77000001     0.34882511    -0.01869308     0.37147019             35
1376320355.83621931    43.93703033    17.97342208     1.44999996     0.34826649    -0.01609100     0.27807866             35
1376320357.83536482    43.93393097    17.97032243     1.15999997     0.31751327    -0.01883682     0.29336494             35
1376320359.83850813    43.93269899    17.96802462     0.90999998     0.27719073    -0.02243705     0.31340776             35
